id,name,tets,fibered,num_field_max_deg,fund_max_deg,fund_any_nonmonic,fund_torsion_infos,alex_poly,alex_deg,alex_nonmonic,th_taut,taut_tri,Z2_wonky,in_S3,trace_field_deg
12359,t07821,8,-1,12.0,2.0,1.0,"[(0,2,1,2),(1,4,0,2),(1,4,1,2),(1,4,0,2),(1,12,0,2)]",4*a^2+17*a+4,2,1,1,iLLLQPcbdefegghhdwhudwwak_aBbB,0,0,4.0
12360,t07822,8,-1,12.0,2.0,1.0,"[(0,3,0,2),(1,4,0,2),(1,4,1,2),(1,4,0,2),(1,12,0,2)]",4*a^2-17*a+4,2,1,1,iLLAPMcacdefgghhjkaqtegxn_Bbba,0,0,4.0
12364,t07826,8,-1,20.0,22.0,1.0,"[(1,20,0,22)]",2*a^12-2*a^11+2*a^10+a^9-a^8+a^7-a^6+a^5-a^4+a^3+2*a^2-2*a+2,12,1,11,iLLMPMcaceeffghhjkhbwbhhr_bBba,0,0,20.0
12375,t07837,8,-1,7.0,14.0,1.0,"[(0,6,1,14),(0,7,0,14),(1,3,0,14),(1,5,0,14),(1,6,1,14)]",2*a^8-2*a^7+3*a^5-3*a^4+3*a^3-2*a+2,8,1,7,iLLLAQcacfgefhhhnkgcnkutx_Bbab,0,0,3.0
12388,t07851,8,-1,30.0,10.0,1.0,"[(1,30,0,10)]",3*a^6+2*a^5+2*a+3,6,1,5,iLLMPMcacefefghhjkhoojhhr_BbBa,0,0,30.0
12392,t07855,8,-1,21.0,10.0,1.0,"[(1,21,0,10)]",4*a^6-a^5+a^4-a^3+a^2-a+4,6,1,5,iLLPMMcaceeffghhnkxvgvqhj_aBBa,0,0,21.0
12404,t07868,8,-1,35.0,6.0,1.0,"[(0,3,0,6),(0,6,0,6),(0,22,0,6),(1,35,0,6)]",4*a^4+3*a^3+7*a^2+3*a+4,4,1,3,iLvPAQcccgfehfghqnhaqqwnw_BbaB,0,0,35.0
12417,t07884,8,-1,31.0,6.0,1.0,"[(0,3,0,6),(0,6,0,6),(0,21,0,6),(1,31,0,6)]",2*a^4+5*a^3+7*a^2+5*a+2,4,1,3,iLLLAQcacfgghgfhjkgwkxfjr_baab,0,0,31.0
12418,t07885,8,-1,24.0,2.0,1.0,"[(1,24,0,2)]",9*a^2-20*a+9,2,1,1,iLLAPMcacdegfghhjkmxuhjqj_aBbB,0,0,24.0
12419,t07886,8,-1,24.0,2.0,1.0,"[(0,9,0,2),(0,9,0,2),(1,24,0,2)]",9*a^2+20*a+9,2,1,1,iLLPLQcaceffgghhjkxkfxewr_bBab,0,0,24.0
12442,t07911,8,-1,25.0,6.0,1.0,"[(0,9,0,6),(0,15,0,6),(1,25,0,6)]",2*a^4+4*a^3+7*a^2+4*a+2,4,1,3,iLLAMMccdeefgfhhlkhaxvjhs_abBa,0,0,25.0
12449,t07919,8,-1,21.0,2.0,1.0,"[(0,5,0,2),(1,6,0,2),(1,21,0,2)]",8*a^2-5*a+8,2,1,1,iLLPAMcccdeffghhlnclmohqn_Bbba,0,0,21.0
12450,t07920,8,-1,21.0,2.0,1.0,"[(0,6,0,2),(1,6,0,2),(1,21,0,2)]",8*a^2+5*a+8,2,1,1,iLLMAMcbcdeffghhtsjpinaxj_aBbB,0,0,21.0
12462,t07933,8,-1,8.0,4.0,1.0,"[(0,2,1,4),(0,2,1,4),(0,8,0,4),(1,4,0,4),(1,4,0,0),(1,4,0,4),(1,4,0,4),(1,6,0,4),(1,6,0,4)]",3*a^3+5*a^2+5*a+3,3,1,2,iLLwQPcacdgfgghhnkxxkxxxn_Bbab,0,0,6.0
12463,t07934,8,-1,6.0,4.0,1.0,"[(1,4,0,4),(1,6,0,4),(2,4,0,4),(2,6,0,4)]",3*a^3+3*a^2+3*a+3,3,1,2,iLLMzQcbeeffhhhgxxhqqfssj_aBbB,1,0,6.0
12464,t07935,8,-1,6.0,4.0,1.0,"[(1,4,0,0),(1,4,0,4),(1,6,0,4),(1,6,0,4)]",3*a^3+a^2+a+3,3,1,2,iLLLMQccdfegghhhhsqebwrsk_BaaB,0,0,6.0
12467,t07938,8,-1,16.0,2.0,1.0,"[(1,6,0,2),(1,6,0,2),(1,16,0,2)]",9*a^2-14*a+9,2,1,1,iLLAPMcacdefgghhjkmxpurhn_Babb,0,0,6.0
12468,t07939,8,-1,16.0,2.0,1.0,"[(0,2,1,2),(0,2,0,2),(0,4,0,2),(0,4,0,2),(1,6,0,2),(1,6,0,2),(1,16,0,2)]",9*a^2+14*a+9,2,1,1,iLLAPMcacdegfghhnkxxaakxk_aBBb,0,0,6.0
12469,t07940,8,-1,6.0,4.0,1.0,"[(1,4,0,4),(1,6,0,4),(2,4,0,4),(2,6,0,4)]",a^3+a^2+a+1,3,0,2,iLLLAQcacffgfhhhnkvcvcqxh_aBBa,1,0,6.0
12471,t07942,8,-1,30.0,22.0,1.0,"[(1,30,0,22)]",3*a^12-3*a^11+3*a^10-a^9+a^8-a^7+a^6-a^5+a^4-a^3+3*a^2-3*a+3,12,1,11,iLLMPMcacefefghhjkhoojhqj_Bbba,0,0,30.0
12472,t07943,8,-1,22.0,8.0,1.0,"[(1,4,0,8),(1,22,0,8),(2,4,0,8),(2,22,0,8)]",2*a^5+a^4+2*a^3+2*a^2+a+2,5,1,4,jLLLAQPcdgfegghiiqcqaqcnxqn_aBBb,1,0,22.0
12482,t07953,8,-1,25.0,14.0,1.0,"[(0,3,0,14),(0,16,0,14),(1,25,0,14)]",2*a^8+2*a^6-a^5+3*a^4-a^3+2*a^2+2,8,1,7,iLLMPMcacefffghhnklckjtqj_aBBb,0,0,25.0
12528,t08003,8,-1,30.0,2.0,1.0,"[(0,8,0,2),(0,8,0,2),(1,30,0,2)]",10*a^2+14*a+10,2,1,1,iLLPMMcccdfefghhlnciiwhhr_BbBa,0,0,30.0
12529,t08004,8,-1,30.0,2.0,1.0,"[(1,30,0,2)]",10*a^2-14*a+10,2,1,1,iLLMAMcbcdfefghhtsjmuwahw_baaB,0,0,30.0
12539,t08015,8,-1,27.0,2.0,1.0,"[(0,15,0,2),(1,27,0,2)]",10*a^2+11*a+10,2,1,1,iLLPMMcccdfefghhlnciiwhqj_Bbba,0,0,27.0
12540,t08016,8,-1,27.0,2.0,1.0,"[(1,27,0,2)]",10*a^2-11*a+10,2,1,1,iLLMAMcbcdfefghhtsjmuwaxn_baab,0,0,27.0
12566,t08046,8,-1,12.0,10.0,1.0,"[(1,12,0,10)]",3*a^6-3*a^5+4*a^3-3*a+3,6,1,5,iLLzMQcacefghghhnkxvqhaxc_bBBa,0,0,12.0
12578,t08058,8,-1,22.0,6.0,1.0,"[(1,22,0,6)]",3*a^4+4*a^3+4*a+3,4,1,3,iLLPMMcaceeffghhjkxvgvxhn_abBb,0,0,22.0
12600,t08081,8,-1,28.0,10.0,1.0,"[(1,28,0,10)]",2*a^6-3*a^5-3*a+2,6,1,5,iLLLQPccdefeghghdrdhtgxnn_abbC,0,0,28.0
12614,t08098,8,-1,27.0,22.0,1.0,"[(1,27,0,22)]",2*a^12-2*a^11+2*a^10-5*a^9+5*a^8-5*a^7+5*a^6-5*a^5+5*a^4-5*a^3+2*a^2-2*a+2,12,1,11,iLLLQPccdefeghghdrdhtghnw_aBbC,0,0,27.0
12615,t08100,8,-1,15.0,10.0,1.0,"[(0,4,1,10),(0,9,0,10),(1,4,1,10),(1,15,0,10)]",2*a^6-2*a^5-3*a^3-2*a+2,6,1,5,iLLLPQcacffhgfhhnkgbtociu_baBB,0,0,15.0
12622,t08107,8,-1,32.0,2.0,1.0,"[(0,2,1,2),(0,2,1,2),(0,2,0,2),(0,2,0,2),(0,4,0,2),(0,4,0,2),(1,32,0,2)]",9*a^2+22*a+9,2,1,1,iLLPLQcaceffgghhjkxkfxewn_abBb,0,0,32.0
12623,t08108,8,-1,32.0,2.0,1.0,"[(1,32,0,2)]",9*a^2-22*a+9,2,1,1,iLLAPMcacdegfghhjkmxuhjqk_aBBb,0,0,32.0
12640,t08126,8,-1,30.0,10.0,1.0,"[(1,30,0,10)]",3*a^6-2*a^5-2*a+3,6,1,5,iLLLQPccdefeghghdrdhtwxwn_baaB,0,0,30.0
12661,t08155,8,-1,22.0,10.0,1.0,"[(0,3,0,10),(0,17,0,10),(1,22,0,10)]",3*a^6-a^5+3*a^3-a+3,6,1,5,iLLLMQcaeefhgfhhjmxwxbjud_abBb,0,0,22.0
12662,t08156,8,-1,20.0,10.0,1.0,"[(1,20,0,10)]",2*a^6+3*a^5-3*a^4+3*a^3-3*a^2+3*a+2,6,1,5,iLLPMMcaceeffghhnkxvgvxqj_abbB,0,0,20.0
12671,t08166,8,-1,30.0,22.0,1.0,"[(1,30,0,22)]",3*a^12-3*a^11+3*a^10-5*a^9+5*a^8-5*a^7+5*a^6-5*a^5+5*a^4-5*a^3+3*a^2-3*a+3,12,1,11,iLLLQPccdefeghghdrdhtwhww_BaaB,0,0,30.0
12693,t08190,8,-1,27.0,2.0,1.0,"[(0,9,0,2),(1,6,0,2),(1,27,0,2)]",10*a^2-a+10,2,1,1,iLLPAMcccdeffghhlnclmohhr_BbBa,0,0,27.0
12694,t08191,8,-1,27.0,2.0,1.0,"[(0,6,0,2),(1,6,0,2),(1,27,0,2)]",10*a^2+a+10,2,1,1,iLLMAMcbcdeffghhtsjpinahw_aBBc,0,0,27.0
12699,t08196,8,-1,28.0,6.0,1.0,"[(1,28,0,6)]",4*a^4+3*a^3+3*a+4,4,1,3,iLLPMMcaceeffghhjkxvgvqhj_aBBb,0,0,28.0
12700,t08198,8,-1,16.0,22.0,1.0,"[(1,16,0,22)]",2*a^12-2*a^11-a^9+3*a^8-a^7-a^6-a^5+3*a^4-a^3-2*a+2,12,1,11,iLLLAQcacffgfhhhjkvcvcqxh_aBBb,0,0,16.0
12724,t08226,8,-1,38.0,6.0,1.0,"[(0,4,0,6),(0,24,0,6),(1,38,0,6)]",3*a^4+5*a^3+8*a^2+5*a+3,4,1,3,iLLLQMcacfgggehhjkrokjrxj_Bbab,0,0,38.0
12745,t08248,8,-1,26.0,2.0,1.0,"[(0,4,0,2),(0,8,0,2),(1,26,0,2)]",9*a^2+14*a+9,2,1,1,iLLAPMcacdegfghhnkqxuujqk_BbaB,0,0,26.0
12746,t08249,8,-1,26.0,2.0,1.0,"[(1,26,0,2)]",9*a^2-14*a+9,2,1,1,iLLPLQcaceffgghhjkxwcpawr_BaBb,0,0,26.0
12756,t08262,8,-1,30.0,2.0,1.0,"[(0,4,0,2),(1,4,0,2),(1,30,0,2)]",10*a^2-4*a+10,2,1,1,iLLPAMcccdeffghhlnclmohqj_Bbba,0,0,30.0
12757,t08263,8,-1,30.0,2.0,1.0,"[(0,4,0,2),(1,4,0,2),(1,30,0,2)]",10*a^2+4*a+10,2,1,1,iLLMAMcbcdeffghhtsjpinaxn_abBc,0,0,30.0
12780,t08286,8,-1,43.0,14.0,1.0,"[(0,4,0,14),(0,34,0,14),(1,43,0,14)]",2*a^8+2*a^6+2*a^5+3*a^4+2*a^3+2*a^2+2,8,1,7,iLALPMcbcbfgfghhhxjelxtur_abBb,0,0,43.0
12791,t08300,8,-1,11.0,10.0,1.0,"[(0,4,0,10),(0,4,0,10),(1,4,0,10),(1,4,0,10),(1,11,0,10)]",2*a^6-2*a^5+5*a^3-2*a+2,6,1,5,iLLwPQcacdgfhhghjkahcqqqc_Bbab,0,0,11.0
12794,t08305,8,-1,12.0,2.0,1.0,"[(1,12,0,2)]",2*a^2+5*a+2,2,1,1,iLLAMPcbcedfghhhtsqsqhhwr_abBa,0,0,12.0
12795,t08306,8,-1,12.0,2.0,1.0,"[(1,12,0,2)]",2*a^2-5*a+2,2,1,1,iLLAMPcbcedfghhhtsqsqhhgb_baBb,0,1,12.0
12796,t08307,8,-1,20.0,10.0,1.0,"[(1,20,0,10)]",3*a^6-7*a^5+7*a^4-7*a^3+7*a^2-7*a+3,6,1,5,iLLAPMcacdeffghhnkmxxtkxr_bBCb,0,1,
12805,t08318,8,-1,10.0,6.0,1.0,"[(0,2,0,6),(0,6,0,6),(1,2,1,6),(1,10,0,6)]",3*a^4+a^3+5*a^2+a+3,4,1,3,iLLwQPcacdgfgghhjbxxkxxxn_aBBa,0,0,10.0
12806,t08319,8,-1,12.0,6.0,1.0,"[(1,10,0,6),(1,12,0,6)]",3*a^4-a^3+5*a^2-a+3,4,1,3,iLLMzQcbeeffhhhgxxhqqgbbn_BbaB,0,0,10.0
12815,t08329,8,-1,20.0,8.0,1.0,"[(1,20,0,8),(2,20,0,4)]",a+1,1,0,4,mvLAvMQMQecffhijkjklllccaxvwovwwmai_Bbba,1,0,20.0
12819,t08333,8,-1,20.0,2.0,1.0,"[(1,20,0,2)]",6*a^2+8*a+6,2,1,1,iLLMzQcacdffgghhjkakotins_BbaB,0,0,20.0
12820,t08334,8,-1,20.0,2.0,1.0,"[(1,20,0,2)]",6*a^2-8*a+6,2,1,1,iLLAPMcacdefgghhjkaqtegqw_BbBa,0,0,20.0
12821,t08335,8,-1,27.0,10.0,1.0,"[(1,27,0,10)]",5*a^6-3*a^5+3*a^4-3*a^3+3*a^2-3*a+5,6,1,5,iLLPMMcaceeffghhnkxvgvqxn_abBa,0,0,27.0
12827,t08342,8,-1,33.0,14.0,1.0,"[(0,5,0,14),(0,27,0,14),(1,33,0,14)]",2*a^8+2*a^6+2*a^5-a^4+2*a^3+2*a^2+2,8,1,7,iLAvPQcbcbgfhfghhxjqqajwj_aBbB,0,0,33.0
12831,t08346,8,-1,21.0,10.0,1.0,"[(1,21,0,10)]",4*a^6-7*a^5+7*a^4-7*a^3+7*a^2-7*a+4,6,1,5,iLLAPMcacdeffghhnkmxxtnxj_BaBB,0,1,
12838,t08353,8,-1,43.0,6.0,1.0,"[(0,3,0,6),(0,6,0,6),(0,27,0,6),(1,43,0,6)]",5*a^4+2*a^3+7*a^2+2*a+5,4,1,3,iLvPAQcccgfehfghqnhaqxwnk_aBba,0,0,43.0
12844,t08362,8,-1,9.0,10.0,1.0,"[(0,7,0,10),(1,2,0,10),(1,9,0,10)]",2*a^6-a^5+3*a^3-a+2,6,1,5,iLLAPMcbeddgfghhhhokoofxj_BbBa,0,0,9.0
12848,t08366,8,-1,16.0,6.0,1.0,"[(0,14,0,6),(1,16,0,6)]",2*a^4-a^3-4*a^2-a+2,4,1,3,iLLAPMcaddefgfhhjuapftjhr_abBa,0,0,16.0
12861,t08385,8,-1,20.0,6.0,1.0,"[(0,8,0,6),(0,20,0,6),(1,8,0,6),(1,20,0,6)]",2*a^4+4*a^3+5*a^2+4*a+2,4,1,3,iLLAPMcadedfgfhhjilljtnqw_BbaB,0,0,8.0
12870,t08394,8,-1,16.0,6.0,1.0,"[(0,12,0,6),(1,16,0,6)]",2*a^4+a^3+a+2,4,1,3,iLLzPQcaceefghghjkqvkxxrr_aBBb,0,0,16.0
12872,t08396,8,-1,22.0,14.0,1.0,"[(0,3,0,14),(0,20,0,14),(1,9,0,14),(1,22,0,14)]",2*a^8-2*a^7+3*a^6+a^4+3*a^2-2*a+2,8,1,7,iLLAPMcadedfgfhhnmllotkxr_bBBa,0,0,9.0
12873,t08397,8,-1,14.0,14.0,1.0,"[(1,9,0,14),(1,14,0,14)]",2*a^8-2*a^7+3*a^6-2*a^5+3*a^4-2*a^3+3*a^2-2*a+2,8,1,7,iLLPMPcccdfeghghqjsaahhkn_Bbba,0,0,9.0
12875,t08399,8,-1,22.0,6.0,1.0,"[(1,22,0,6)]",2*a^4+5*a^3+5*a+2,4,1,3,iLLPMMcaceeffghhjkxvgvxqj_abbB,0,0,22.0
12880,t08404,8,-1,32.0,2.0,1.0,"[(1,32,0,2)]",9*a^2-10*a+9,2,1,1,iLLPLQcaceffgghhnkxwcpawr_BaBb,0,0,32.0
12881,t08405,8,-1,32.0,2.0,1.0,"[(0,3,0,2),(0,3,0,2),(0,3,0,2),(0,3,0,2),(1,32,0,2)]",9*a^2+10*a+9,2,1,1,iLLAPMcacdegfghhnkqxuujqj_BbaB,0,0,32.0
12884,t08408,8,-1,22.0,10.0,1.0,"[(1,22,0,10)]",3*a^6+2*a^5-2*a^4+2*a^3-2*a^2+2*a+3,6,1,5,iLLPMMcaceeffghhnkxvgvxhr_aBbB,0,0,22.0
12886,t08410,8,-1,12.0,6.0,1.0,"[(0,2,1,6),(0,2,0,6),(0,3,0,6),(0,3,0,6),(1,12,0,6)]",3*a^4+2*a^3+4*a^2+2*a+3,4,1,3,iLLwQPcacdgfgghhjkxxjxxxn_Baab,0,0,12.0
12887,t08411,8,-1,12.0,6.0,1.0,"[(1,8,0,6),(1,12,0,6)]",3*a^4-2*a^3+4*a^2-2*a+3,4,1,3,iLvAPQcadfhghfghnxqxkxwgx_aBba,0,0,12.0
12888,t08412,8,-1,25.0,10.0,1.0,"[(0,3,0,10),(0,22,0,10),(1,25,0,10)]",3*a^6-a^4+3*a^3-a^2+3,6,1,5,iLvPQMcccgfeefhhhnaqqjjqj_Bbab,0,0,25.0
12894,t08418,8,-1,22.0,6.0,1.0,"[(0,3,0,6),(0,18,0,6),(1,22,0,6)]",3*a^4+a^3-a^2+a+3,4,1,3,iLLAPMcaddefgfhhjuapjtnhr_abBa,0,0,22.0
12911,t08436,8,-1,11.0,6.0,1.0,"[(0,9,0,4),(1,11,0,6)]",a^2+a+1,2,0,3,kLLLALQkbegefijijjimxxxxxmauxe_Baab,0,0,11.0
12930,t08458,8,-1,18.0,10.0,1.0,"[(0,10,0,10),(1,18,0,10)]",2*a^6-a^5+3*a^4-2*a^3+3*a^2-a+2,6,1,5,iLLMAMcbdedffghhdsarxjlxj_abBb,0,0,18.0
12940,t08469,8,-1,26.0,6.0,1.0,"[(1,26,0,6)]",3*a^4-4*a^3-4*a+3,4,1,3,iLLAPMcacdeffghhjkmxxtkxr_BbcB,0,0,26.0
12944,t08473,8,-1,25.0,2.0,1.0,"[(0,15,0,2),(1,25,0,2)]",9*a^2+13*a+9,2,1,1,iLLAPMcacdegfghhjkqxuujqk_BabB,0,0,25.0
12945,t08474,8,-1,25.0,2.0,1.0,"[(1,25,0,2)]",9*a^2-13*a+9,2,1,1,iLLPLQcaceffgghhjkxwcpawn_BaBb,0,0,25.0
12958,t08488,8,-1,24.0,10.0,1.0,"[(1,24,0,10)]",2*a^6-7*a^5+7*a^4-7*a^3+7*a^2-7*a+2,6,1,5,iLLAPMcacdeffghhnkmxxtkqj_bBcB,0,0,24.0
12960,t08490,8,-1,44.0,6.0,1.0,"[(0,4,0,6),(0,28,0,6),(1,44,0,6)]",5*a^4+3*a^3+8*a^2+3*a+5,4,1,3,iLvPAQcccgfehfghqnhaqqwns_BbaB,0,0,44.0
12970,t08500,8,-1,30.0,10.0,1.0,"[(1,30,0,10)]",5*a^6-2*a^5+2*a^4-2*a^3+2*a^2-2*a+5,6,1,5,iLLPMMcaceeffghhnkxvgvqhw_abba,0,0,30.0
12979,t08510,8,-1,11.0,10.0,1.0,"[(0,11,0,10),(1,11,0,10)]",2*a^6-2*a^4-a^3-2*a^2+2,6,1,5,iLLAMMccdeefgghhukhutostr_abbC,0,0,11.0
12984,t08515,8,-1,20.0,10.0,1.0,"[(0,2,0,10),(0,15,0,10),(1,20,0,10)]",3*a^6-2*a^5+3*a^3-2*a+3,6,1,5,iLLLMQcaeefhgfhhjmxwxbwud_BbBa,0,0,20.0
12993,t08524,8,-1,28.0,6.0,1.0,"[(1,28,0,6)]",4*a^4-3*a^3-3*a+4,4,1,3,iLLAPMcacdeffghhjkmxxtnxj_bBcB,0,0,28.0
12997,t08528,8,-1,10.0,12.0,1.0,"[(1,10,0,12),(2,10,0,12)]",2*a^7-a^6-a^5+a^4+a^3-a^2-a+2,7,1,6,jLLLzQQcddgiihghipgcgtxcjrx_aBBb,1,0,10.0
13009,t08540,8,-1,7.0,2.0,1.0,"[(0,3,0,2),(1,7,0,2)]",a^2+a+1,2,0,1,jLLvPQQcdgifghihiuruosgkrsn_abba,0,0,7.0
13010,t08541,8,-1,7.0,2.0,1.0,"[(0,3,0,2),(1,7,0,2)]",a^2-a+1,2,0,1,jLLLLQQacfhfgiihijsgurbxpmn_BabB,0,0,7.0
13031,t08563,8,-1,10.0,2.0,1.0,"[(1,10,0,2)]",3*a^2+4*a+3,2,1,1,iLvLQQccefghgfhhlpiplvrog_BaaB,0,0,10.0
13032,t08564,8,-1,10.0,2.0,1.0,"[(1,10,0,2)]",3*a^2-4*a+3,2,1,1,iLvLQQcceeghfghhlpmdlrsgo_baBb,0,0,10.0
13046,t08578,8,-1,27.0,10.0,1.0,"[(1,27,0,10)]",5*a^6-7*a^5+7*a^4-7*a^3+7*a^2-7*a+5,6,1,5,iLLAPMcacdeffghhnkmxxtnhw_baBB,0,0,27.0
13079,t08613,8,-1,36.0,6.0,1.0,"[(1,36,0,6)]",5*a^4+2*a^3+2*a+5,4,1,3,iLLPMMcaceeffghhjkxvgvqxn_abBb,0,0,36.0
13082,t08616,8,-1,16.0,2.0,1.0,"[(0,2,1,2),(0,2,1,2),(1,4,1,2),(1,4,0,2),(1,16,0,2)]",6*a^2+13*a+6,2,1,1,iLLMzQcacdffgghhjkakotinw_BbaB,0,0,16.0
13083,t08617,8,-1,16.0,2.0,1.0,"[(1,4,1,2),(1,4,0,2),(1,16,0,2)]",6*a^2-13*a+6,2,1,1,iLLAPMcacdefgghhjkaqtegqs_BbBa,0,1,16.0
13088,t08623,8,-1,30.0,2.0,1.0,"[(0,6,0,2),(0,6,0,2),(1,30,0,2)]",9*a^2+8*a+9,2,1,1,iLLAPMcacdegfghhjkqxuujqj_BabB,0,0,30.0
13089,t08624,8,-1,30.0,2.0,1.0,"[(1,30,0,2)]",9*a^2-8*a+9,2,1,1,iLLPLQcaceffgghhnkxwcpawn_BaBb,0,0,30.0
13100,t08635,8,-1,30.0,6.0,1.0,"[(1,30,0,6)]",2*a^4-5*a^3-5*a+2,4,1,3,iLLAPMcacdeffghhjkmxxtkqj_BbCb,0,0,30.0
13106,t08641,8,-1,28.0,6.0,1.0,"[(1,28,0,6)]",3*a^4+5*a^3+5*a+3,4,1,3,iLLPMMcaceeffghhjkxvgvxhr_aBbB,0,0,28.0
13129,t08666,8,-1,7.0,2.0,1.0,"[(1,2,0,2),(1,7,0,2)]",3*a^2-5*a+3,2,1,1,iLvLQQcceehgfghhlpqperngg_Baab,0,0,7.0
13130,t08667,8,-1,7.0,2.0,1.0,"[(0,5,0,2),(1,2,0,2),(1,7,0,2)]",3*a^2+5*a+3,2,1,1,iLvLQQccefhggfhhlphpekrgg_bBBa,0,0,7.0
13159,t08696,8,-1,14.0,18.0,1.0,"[(0,14,0,18),(1,14,0,18)]",2*a^10-2*a^8+a^5-2*a^2+2,10,1,9,iLLLAQcbcfefgghhtslidnkar_aBBb,0,0,14.0
13162,t08699,8,-1,13.0,10.0,1.0,"[(0,4,0,10),(0,4,0,10),(1,4,0,10),(1,4,0,10),(1,13,0,10)]",3*a^6-3*a^5+5*a^3-3*a+3,6,1,5,iLLzMQcacefghghhjkxvqhaxc_bBBa,0,0,13.0
13168,t08705,8,-1,20.0,6.0,1.0,"[(0,6,0,6),(0,13,0,6),(1,20,0,6)]",2*a^4+4*a^3+a^2+4*a+2,4,1,3,iLLAPMcaddefgfhhnpupfqjqw_bBba,0,0,20.0
13188,t08725,8,-1,28.0,10.0,1.0,"[(1,28,0,10)]",3*a^6-8*a^5+8*a^4-8*a^3+8*a^2-8*a+3,6,1,5,iLLAPMcacdeffghhnkmxxtkxk_BbcB,0,0,28.0
13204,t08741,8,-1,28.0,2.0,1.0,"[(0,3,0,2),(0,6,0,2),(1,28,0,2)]",2*a^2-25*a+2,2,1,1,iLLLQMccdggegfhhhsxuqgsxk_bBab,0,0,28.0
13205,t08742,8,-1,28.0,2.0,1.0,"[(0,14,0,2),(1,28,0,2)]",2*a^2+25*a+2,2,1,1,iLLLQMccdggegfhhhsxmqbsxk_bBab,0,0,28.0
13217,t08754,8,-1,18.0,10.0,1.0,"[(0,6,0,10),(0,18,0,10),(1,9,0,10),(1,18,0,10)]",2*a^6+a^5+3*a^4+a^3+3*a^2+a+2,6,1,5,iLLAPMcadedfgfhhnmlljtnqw_BbaB,0,0,9.0
13218,t08755,8,-1,12.0,10.0,1.0,"[(1,6,0,10),(1,9,0,10),(1,12,0,10)]",2*a^6-a^5+3*a^4-a^3+3*a^2-a+2,6,1,5,iLLPMPcccdfeghghqjsaaqqnn_BbBa,0,0,9.0
13220,t08757,8,-1,33.0,18.0,1.0,"[(0,3,0,18),(0,24,0,18),(1,33,0,18)]",2*a^10-2*a^9+2*a^8+a^6+a^5+a^4+2*a^2-2*a+2,10,1,9,iLLLMQcacfegfghhjkgsjkjlk_bBaB,0,0,33.0
13233,t08770,8,-1,30.0,10.0,1.0,"[(1,30,0,10)]",5*a^6-8*a^5+8*a^4-8*a^3+8*a^2-8*a+5,6,1,5,iLLAPMcacdeffghhnkmxxtnxn_BaBB,0,0,30.0
13234,t08771,8,-1,40.0,6.0,1.0,"[(1,40,0,6)]",5*a^4+3*a^3+3*a+5,4,1,3,iLLPMMcaceeffghhjkxvgvqhw_abbB,0,0,40.0
13239,t08776,8,-1,36.0,6.0,1.0,"[(1,36,0,6)]",5*a^4-2*a^3-2*a+5,4,1,3,iLLAPMcacdeffghhjkmxxtnhw_BbcB,0,0,36.0
13247,t08784,8,-1,20.0,10.0,1.0,"[(0,14,0,10),(1,20,0,10)]",3*a^6-a^4+4*a^3-a^2+3,6,1,5,iLvPQMcccgfeefhhhnahhnkqn_BabB,0,0,20.0
13251,t08789,8,-1,14.0,6.0,1.0,"[(1,14,0,6)]",2*a^4+2*a^3+2*a^2+2*a+2,4,1,3,iLLMwQcacdfehgghjkacvaqnw_aBBb,0,0,14.0
13278,t08816,8,-1,29.0,6.0,1.0,"[(0,11,0,6),(0,18,0,6),(1,29,0,6)]",3*a^4+6*a^3+5*a^2+6*a+3,4,1,3,iLLAPMcaddefgfhhnpupjqrqw_bBba,0,0,29.0
13283,t08821,8,-1,10.0,6.0,1.0,"[(0,10,0,6),(1,10,0,6)]",2*a^4+2*a^3+2*a^2+2*a+2,4,1,3,iLLLQMcbefgfefhhxxdudmgxr_aBba,0,0,10.0
13293,t08831,8,-1,9.0,6.0,1.0,"[(0,4,1,2),(0,5,0,2),(1,4,0,6),(1,9,0,6)]",1,0,0,3,jLLvQPQbefghigihixxmmaxrisi_Bbab,0,0,9.0
13328,t08870,8,-1,6.0,4.0,1.0,"[(1,6,0,4),(2,6,0,4)]",a^3+a^2+a+1,3,0,2,iLvLQQcaeghgfhhgnxoofwgkf_BaaB,1,0,6.0
13329,t08871,8,-1,6.0,4.0,1.0,"[(1,6,0,4),(1,6,0,4),(2,6,0,4),(2,6,0,4)]",2*a^3+2*a^2+2*a+2,3,1,2,iLLLMQccdegfhhghpramofcoo_bBCb,1,0,6.0
13330,t08872,8,-1,6.0,2.0,1.0,"[(1,6,0,2)]",a^2+2*a+1,2,0,1,jLLvPQQcdgfighihiprpjfkfrkf_BbaB,0,0,6.0
13331,t08873,8,-1,8.0,4.0,1.0,"[(0,2,0,4),(0,2,0,4),(0,4,0,4),(0,8,0,4),(1,4,0,4),(1,4,0,0),(1,4,0,4),(1,6,0,4),(1,8,0,4)]",3*a^3+7*a^2+7*a+3,3,1,2,iLLwQPcacdgfgghhjbxxjxxxr_Baab,0,0,6.0
13332,t08874,8,-1,6.0,4.0,1.0,"[(1,4,0,4),(1,6,0,4),(2,4,0,4),(2,6,0,4)]",3*a^3+3*a^2+3*a+3,3,1,2,iLvAPQcadfhghfghjxqxjxwgx_BbCb,1,0,6.0
